datetime,gsr,ir,accel_mag,gyro_mag,mag_mag,label
2025-04-19 09:58:00,-177.74,43227,0.98,0.03,0.9,dehydrated
2025-04-19 09:59:00,-133.53,48552,0.96,0.08,0.85,mildly_dehydrated
2025-04-19 10:00:00,-227.41,45672,0.96,0.07,0.93,dehydrated
2025-04-19 10:01:00,-124.34,51488,0.99,0.06,0.84,mildly_dehydrated
2025-04-19 10:02:00,-156.34,44269,1.07,0.08,0.9,dehydrated
2025-04-19 10:03:00,-95.94,53165,0.95,0.08,0.84,hydrated
2025-04-19 10:04:00,-93.32,54869,1.0,0.08,0.77,hydrated
2025-04-19 10:05:00,-133.71,49902,1.11,0.07,0.85,mildly_dehydrated
2025-04-19 10:06:00,-71.87,55448,1.0,0.09,0.88,hydrated
2025-04-19 10:07:00,-130.35,51847,1.01,0.11,0.79,mildly_dehydrated
2025-04-19 10:08:00,-78.71,55802,1.04,0.05,0.78,hydrated
2025-04-19 10:09:00,-111.17,50208,1.01,0.04,0.9,mildly_dehydrated
2025-04-19 10:10:00,-125.94,50469,0.94,0.06,0.85,mildly_dehydrated
2025-04-19 10:11:00,-113.3,49644,1.03,0.05,0.78,mildly_dehydrated
2025-04-19 10:12:00,-209.08,45265,0.99,0.13,0.85,dehydrated
2025-04-19 10:13:00,-94.93,52504,0.94,0.07,0.88,hydrated
2025-04-19 10:14:00,-184.05,44410,1.01,0.08,0.82,dehydrated
2025-04-19 10:15:00,-102.0,51281,1.06,0.06,0.86,mildly_dehydrated
2025-04-19 10:16:00,-91.87,53142,1.03,0.06,0.82,hydrated
2025-04-19 10:17:00,-138.41,51191,0.97,0.07,0.85,mildly_dehydrated
2025-04-19 10:18:00,-128.53,49631,1.02,0.06,0.89,mildly_dehydrated
2025-04-19 10:19:00,-78.15,52000,1.05,0.08,0.92,hydrated
2025-04-19 10:20:00,-71.63,53771,0.97,0.12,0.93,hydrated
2025-04-19 10:21:00,-170.81,45498,1.0,0.07,0.82,dehydrated
2025-04-19 10:22:00,-99.3,53317,1.04,0.07,0.86,hydrated
2025-04-19 10:23:00,-196.79,43598,0.96,0.09,0.84,dehydrated
2025-04-19 10:24:00,-130.8,50947,0.95,0.07,0.85,mildly_dehydrated
2025-04-19 10:25:00,-176.55,44203,1.04,0.11,0.85,dehydrated
2025-04-19 10:26:00,-133.26,50781,1.05,0.09,0.88,mildly_dehydrated
2025-04-19 10:27:00,-125.54,49801,1.0,0.06,0.81,mildly_dehydrated
2025-04-19 10:28:00,-245.77,45801,0.96,0.05,0.82,dehydrated
2025-04-19 10:29:00,-137.89,48676,1.06,0.06,0.86,mildly_dehydrated
2025-04-19 10:30:00,-86.39,54027,1.05,0.1,0.81,hydrated
2025-04-19 10:31:00,-235.4,43735,0.95,0.07,0.77,dehydrated
2025-04-19 10:32:00,-80.09,53524,0.95,0.09,0.86,hydrated
2025-04-19 10:33:00,-148.81,48319,0.91,0.08,0.85,mildly_dehydrated
2025-04-19 10:34:00,-177.85,42528,1.02,0.08,0.9,dehydrated
2025-04-19 10:35:00,-129.79,48886,1.02,0.13,0.88,mildly_dehydrated
2025-04-19 10:36:00,-123.08,50260,1.01,0.08,0.85,mildly_dehydrated
2025-04-19 10:37:00,-107.67,50020,0.91,0.06,0.87,mildly_dehydrated
2025-04-19 10:38:00,-137.38,50927,0.98,0.05,0.82,mildly_dehydrated
2025-04-19 10:39:00,-78.75,53471,0.94,0.05,0.86,hydrated
2025-04-19 10:40:00,-109.75,49479,1.07,0.09,0.86,mildly_dehydrated
2025-04-19 10:41:00,-188.38,44572,0.99,0.05,0.88,dehydrated
2025-04-19 10:42:00,-216.23,46858,1.05,0.09,0.92,dehydrated
2025-04-19 10:43:00,-88.41,52845,0.98,0.07,0.85,hydrated
2025-04-19 10:44:00,-90.68,53843,1.02,0.11,0.87,hydrated
2025-04-19 10:45:00,-147.09,51993,1.03,0.08,0.87,mildly_dehydrated
2025-04-19 10:46:00,-117.44,51425,0.98,0.05,0.84,mildly_dehydrated
2025-04-19 10:47:00,-242.18,46728,1.02,0.06,0.86,dehydrated
2025-04-19 10:48:00,-164.57,46120,1.06,0.07,0.8,dehydrated
2025-04-19 10:49:00,-135.76,50020,0.98,0.1,0.86,mildly_dehydrated
2025-04-19 10:50:00,-76.26,54325,0.97,0.08,0.85,hydrated
2025-04-19 10:51:00,-79.14,53637,0.99,0.06,0.88,hydrated
2025-04-19 10:52:00,-99.64,53202,0.91,0.09,0.89,hydrated
2025-04-19 10:53:00,-158.75,43595,1.0,0.12,0.78,dehydrated
2025-04-19 10:54:00,-155.09,47991,1.04,0.05,0.85,dehydrated
2025-04-19 10:55:00,-125.58,48090,0.99,0.05,0.89,mildly_dehydrated
2025-04-19 10:56:00,-194.01,43805,0.98,0.05,0.86,dehydrated
2025-04-19 10:57:00,-140.06,50033,0.92,0.08,0.81,mildly_dehydrated
2025-04-19 10:58:00,-77.38,52441,0.96,0.07,0.79,hydrated
2025-04-19 10:59:00,-123.62,50069,1.03,0.07,0.88,mildly_dehydrated
2025-04-19 11:00:00,-82.51,53606,1.04,0.06,0.9,hydrated
2025-04-19 11:01:00,-75.31,52755,0.99,0.05,0.89,hydrated
2025-04-19 11:02:00,-91.08,53185,0.95,0.09,0.83,hydrated
2025-04-19 11:03:00,-126.2,48178,0.93,0.05,0.8,mildly_dehydrated
2025-04-19 11:04:00,-86.54,54504,0.98,0.06,0.83,hydrated
2025-04-19 11:05:00,-88.59,55485,1.03,0.05,0.9,hydrated
2025-04-19 11:06:00,-115.82,48078,1.0,0.1,0.76,mildly_dehydrated
2025-04-19 11:07:00,-86.05,54759,1.01,0.07,0.86,hydrated
2025-04-19 11:08:00,-72.45,55260,0.97,0.06,0.84,hydrated
2025-04-19 11:09:00,-188.58,46825,0.97,0.08,0.88,dehydrated
2025-04-19 11:10:00,-249.44,43117,0.99,0.05,0.83,dehydrated
2025-04-19 11:11:00,-132.58,48716,1.0,0.06,0.93,mildly_dehydrated
2025-04-19 11:12:00,-85.14,53710,1.09,0.07,0.88,hydrated
2025-04-19 11:13:00,-212.2,44782,1.0,0.07,0.82,dehydrated
2025-04-19 11:14:00,-91.35,52641,1.09,0.12,0.86,hydrated
2025-04-19 11:15:00,-118.81,48756,0.98,0.11,0.84,mildly_dehydrated
2025-04-19 11:16:00,-84.12,53581,1.05,0.04,0.86,hydrated
2025-04-19 11:17:00,-146.26,49842,1.02,0.09,0.83,mildly_dehydrated
2025-04-19 11:18:00,-87.45,53763,1.06,0.08,0.85,hydrated
2025-04-19 11:19:00,-94.4,53383,0.98,0.06,0.77,hydrated
2025-04-19 11:20:00,-133.29,48429,1.03,0.07,0.88,mildly_dehydrated
2025-04-19 11:21:00,-117.74,51306,1.07,0.07,0.81,mildly_dehydrated
2025-04-19 11:22:00,-115.15,50347,1.02,0.11,0.79,mildly_dehydrated
2025-04-19 11:23:00,-81.38,55563,0.94,0.1,0.85,hydrated
2025-04-19 11:24:00,-87.94,52409,0.92,0.05,0.89,hydrated
2025-04-19 11:25:00,-244.91,43326,1.04,0.08,0.78,dehydrated
2025-04-19 11:26:00,-95.66,52535,0.98,0.05,0.9,hydrated
2025-04-19 11:27:00,-124.49,48511,0.97,0.06,0.91,mildly_dehydrated
2025-04-19 11:28:00,-223.71,44252,0.89,0.07,0.83,dehydrated
2025-04-19 11:29:00,-99.42,55089,0.93,0.09,0.88,hydrated
2025-04-19 11:30:00,-168.62,44961,1.03,0.05,0.81,dehydrated
2025-04-19 11:31:00,-159.66,42626,1.04,0.08,0.86,dehydrated
2025-04-19 11:32:00,-113.88,48761,0.96,0.07,0.91,mildly_dehydrated
2025-04-19 11:33:00,-211.36,43981,0.97,0.09,0.86,dehydrated
2025-04-19 11:34:00,-98.57,53541,1.02,0.05,0.86,hydrated
2025-04-19 11:35:00,-135.69,48795,0.96,0.06,0.85,mildly_dehydrated
2025-04-19 11:36:00,-85.49,54004,0.96,0.06,0.91,hydrated
2025-04-19 11:37:00,-76.53,54123,0.95,0.04,0.87,hydrated
2025-04-19 11:38:00,-135.63,48647,0.96,0.06,0.96,mildly_dehydrated
2025-04-19 11:39:00,-102.75,48782,1.04,0.09,0.87,mildly_dehydrated
2025-04-19 11:40:00,-83.19,53020,1.05,0.05,0.89,hydrated
2025-04-19 11:41:00,-86.34,54792,1.04,0.05,0.84,hydrated
2025-04-19 11:42:00,-130.09,50319,0.9,0.07,0.83,mildly_dehydrated
2025-04-19 11:43:00,-90.61,55279,1.0,0.03,0.93,hydrated
2025-04-19 11:44:00,-91.43,53192,1.06,0.06,0.85,hydrated
2025-04-19 11:45:00,-210.66,47079,1.02,0.1,0.76,dehydrated
2025-04-19 11:46:00,-138.45,50974,1.07,0.07,0.82,mildly_dehydrated
2025-04-19 11:47:00,-114.22,51200,1.03,0.05,0.83,mildly_dehydrated
2025-04-19 11:48:00,-249.74,44705,1.04,0.03,0.86,dehydrated
2025-04-19 11:49:00,-137.11,48905,0.99,0.07,0.71,mildly_dehydrated
2025-04-19 11:50:00,-228.49,43631,1.03,0.05,0.84,dehydrated
2025-04-19 11:51:00,-178.59,46415,1.08,0.06,0.87,dehydrated
2025-04-19 11:52:00,-94.42,52502,1.02,0.06,0.91,hydrated
2025-04-19 11:53:00,-175.37,45627,0.99,0.09,0.79,dehydrated
2025-04-19 11:54:00,-99.72,52131,1.02,0.09,0.89,hydrated
2025-04-19 11:55:00,-76.23,53227,0.94,0.05,0.84,hydrated
2025-04-19 11:56:00,-125.41,51073,0.96,0.05,0.86,mildly_dehydrated
2025-04-19 11:57:00,-72.24,52587,0.93,0.07,0.86,hydrated
2025-04-19 11:58:00,-118.3,51043,0.96,0.09,0.84,mildly_dehydrated
2025-04-19 11:59:00,-170.62,44789,0.94,0.07,0.85,dehydrated
2025-04-19 12:00:00,-130.04,50461,0.94,0.04,0.86,mildly_dehydrated
2025-04-19 12:01:00,-83.73,55073,1.01,0.06,0.85,hydrated
2025-04-19 12:02:00,-224.71,45104,1.14,0.08,0.86,dehydrated
2025-04-19 12:03:00,-129.26,51721,1.03,0.06,0.87,mildly_dehydrated
2025-04-19 12:04:00,-96.07,54703,1.07,0.08,0.88,hydrated
2025-04-19 12:05:00,-100.68,50134,1.07,0.09,0.82,mildly_dehydrated
2025-04-19 12:06:00,-71.29,54787,0.95,0.12,0.79,hydrated
2025-04-19 12:07:00,-118.18,51005,0.94,0.05,0.87,mildly_dehydrated
2025-04-19 12:08:00,-125.3,51166,1.13,0.04,0.88,mildly_dehydrated
2025-04-19 12:09:00,-209.07,47372,1.06,0.06,0.87,dehydrated
2025-04-19 12:10:00,-177.03,46866,1.05,0.05,0.84,dehydrated
2025-04-19 12:11:00,-107.6,49470,0.95,0.07,0.95,mildly_dehydrated
2025-04-19 12:12:00,-80.62,55891,1.01,0.06,0.85,hydrated
2025-04-19 12:13:00,-146.07,50242,1.06,0.05,0.83,mildly_dehydrated
2025-04-19 12:14:00,-74.53,54086,0.93,0.06,0.86,hydrated
2025-04-19 12:15:00,-92.1,52839,0.91,0.05,0.86,hydrated
2025-04-19 12:16:00,-98.25,53488,1.02,0.1,0.92,hydrated
2025-04-19 12:17:00,-89.04,55744,0.9,0.07,0.83,hydrated
2025-04-19 12:18:00,-105.44,51215,0.97,0.05,0.83,mildly_dehydrated
2025-04-19 12:19:00,-109.41,50875,1.01,0.06,0.86,mildly_dehydrated
2025-04-19 12:20:00,-178.22,46078,1.0,0.07,0.86,dehydrated
2025-04-19 12:21:00,-72.48,53565,0.94,0.08,0.84,hydrated
2025-04-19 12:22:00,-240.3,45638,1.04,0.07,0.84,dehydrated
2025-04-19 12:23:00,-148.52,49735,0.98,0.08,0.83,mildly_dehydrated
2025-04-19 12:24:00,-81.85,54456,0.96,0.07,0.82,hydrated
2025-04-19 12:25:00,-85.82,54708,0.98,0.08,0.87,hydrated
2025-04-19 12:26:00,-71.84,52215,0.95,0.05,0.8,hydrated
2025-04-19 12:27:00,-124.43,49760,0.96,0.11,0.86,mildly_dehydrated
2025-04-19 12:28:00,-211.29,43507,0.98,0.05,0.88,dehydrated
2025-04-19 12:29:00,-79.99,52936,1.04,0.1,0.93,hydrated
2025-04-19 12:30:00,-125.79,50199,1.14,0.06,0.83,mildly_dehydrated
2025-04-19 12:31:00,-112.52,48543,1.02,0.04,0.84,mildly_dehydrated
2025-04-19 12:32:00,-125.73,51320,1.01,0.08,0.9,mildly_dehydrated
2025-04-19 12:33:00,-90.64,55639,0.92,0.07,0.89,hydrated
2025-04-19 12:34:00,-90.26,53173,0.9,0.06,0.9,hydrated
2025-04-19 12:35:00,-143.77,51430,0.99,0.04,0.83,mildly_dehydrated
2025-04-19 12:36:00,-88.79,53331,1.02,0.05,0.89,hydrated
2025-04-19 12:37:00,-148.39,50575,1.0,0.09,0.88,mildly_dehydrated
2025-04-19 12:38:00,-73.42,54916,0.99,0.08,0.84,hydrated
2025-04-19 12:39:00,-149.65,48960,1.0,0.06,0.83,mildly_dehydrated
2025-04-19 12:40:00,-141.15,48114,0.97,0.08,0.9,mildly_dehydrated
2025-04-19 12:41:00,-149.73,51939,1.06,0.04,0.9,mildly_dehydrated
2025-04-19 12:42:00,-160.64,43749,0.95,0.07,0.86,dehydrated
2025-04-19 12:43:00,-77.08,54477,0.93,0.07,0.9,hydrated
2025-04-19 12:44:00,-72.89,53639,0.89,0.12,0.91,hydrated
2025-04-19 12:45:00,-84.2,53266,0.99,0.04,0.87,hydrated
2025-04-19 12:46:00,-95.56,54615,1.06,0.09,0.89,hydrated
2025-04-19 12:47:00,-71.91,55229,1.0,0.04,0.89,hydrated
2025-04-19 12:48:00,-70.51,53096,0.99,0.04,0.9,hydrated
2025-04-19 12:49:00,-80.33,53988,1.1,0.07,0.83,hydrated
2025-04-19 12:50:00,-114.19,49666,0.96,0.08,0.83,mildly_dehydrated
2025-04-19 12:51:00,-212.8,47082,0.98,0.06,0.9,dehydrated
2025-04-19 12:52:00,-120.54,50883,0.97,0.06,0.85,mildly_dehydrated
2025-04-19 12:53:00,-100.93,49351,1.02,0.05,0.88,mildly_dehydrated
2025-04-19 12:54:00,-92.16,54047,0.95,0.06,0.85,hydrated
2025-04-19 12:55:00,-240.58,43030,1.09,0.07,0.82,dehydrated
2025-04-19 12:56:00,-240.58,46525,1.02,0.08,0.9,dehydrated
2025-04-19 12:57:00,-81.98,54727,1.0,0.06,0.94,hydrated
2025-04-19 12:58:00,-98.82,52057,1.02,0.05,0.92,hydrated
2025-04-19 12:59:00,-148.41,49877,1.1,0.07,0.88,mildly_dehydrated
2025-04-19 13:00:00,-187.51,46678,1.01,0.1,0.84,dehydrated
2025-04-19 13:01:00,-161.13,43441,1.05,0.07,0.85,dehydrated
2025-04-19 13:02:00,-110.22,49668,0.96,0.06,0.93,mildly_dehydrated
2025-04-19 13:03:00,-202.57,44349,1.05,0.03,0.81,dehydrated
2025-04-19 13:04:00,-85.06,53830,0.94,0.07,0.78,hydrated
2025-04-19 13:05:00,-140.78,48259,1.0,0.06,0.91,mildly_dehydrated
2025-04-19 13:06:00,-81.2,54910,0.98,0.11,0.79,hydrated
2025-04-19 13:07:00,-80.8,53979,0.93,0.07,0.84,hydrated
2025-04-19 13:08:00,-81.09,53204,1.05,0.09,0.82,hydrated
2025-04-19 13:09:00,-197.87,43032,0.96,0.05,0.8,dehydrated
2025-04-19 13:10:00,-95.21,52820,0.97,0.08,0.85,hydrated
2025-04-19 13:11:00,-152.4,43987,0.99,0.07,0.81,dehydrated
2025-04-19 13:12:00,-159.36,46704,0.92,0.09,0.81,dehydrated
2025-04-19 13:13:00,-79.63,54900,1.0,0.07,0.84,hydrated
2025-04-19 13:14:00,-78.8,55161,0.97,0.05,0.77,hydrated
2025-04-19 13:15:00,-106.97,49895,1.01,0.08,0.9,mildly_dehydrated
2025-04-19 13:16:00,-111.35,49330,0.97,0.09,0.79,mildly_dehydrated
2025-04-19 13:17:00,-126.22,49272,1.01,0.08,0.83,mildly_dehydrated
2025-04-19 13:18:00,-70.48,52079,0.95,0.09,0.85,hydrated
2025-04-19 13:19:00,-156.48,42070,0.98,0.07,0.96,dehydrated
2025-04-19 13:20:00,-106.33,48336,1.06,0.09,0.87,mildly_dehydrated
2025-04-19 13:21:00,-108.85,48167,1.01,0.02,0.82,mildly_dehydrated
2025-04-19 13:22:00,-218.99,44708,0.94,0.03,0.85,dehydrated
2025-04-19 13:23:00,-187.63,46981,1.04,0.05,0.77,dehydrated
2025-04-19 13:24:00,-87.71,53498,0.96,0.07,0.81,hydrated
2025-04-19 13:25:00,-84.33,52028,1.02,0.09,0.8,hydrated
2025-04-19 13:26:00,-125.8,51913,0.98,0.09,0.89,mildly_dehydrated
2025-04-19 13:27:00,-72.76,52942,0.95,0.06,0.87,hydrated
2025-04-19 13:28:00,-101.18,49125,1.01,0.11,0.79,mildly_dehydrated
2025-04-19 13:29:00,-179.44,43144,0.99,0.04,0.86,dehydrated
2025-04-19 13:30:00,-71.33,52114,0.97,0.06,0.79,hydrated
2025-04-19 13:31:00,-200.87,47234,0.98,0.08,0.92,dehydrated
2025-04-19 13:32:00,-97.33,54775,1.02,0.06,0.83,hydrated
2025-04-19 13:33:00,-89.49,55435,0.92,0.07,0.81,hydrated
2025-04-19 13:34:00,-95.74,54819,0.99,0.09,0.88,hydrated
2025-04-19 13:35:00,-84.37,53950,1.0,0.1,0.88,hydrated
2025-04-19 13:36:00,-144.66,51284,0.96,0.07,0.83,mildly_dehydrated
2025-04-19 13:37:00,-144.98,50535,1.06,0.06,0.89,mildly_dehydrated
2025-04-19 13:38:00,-189.85,45637,1.04,0.06,0.72,dehydrated
2025-04-19 13:39:00,-70.07,53974,1.01,0.07,0.8,hydrated
2025-04-19 13:40:00,-109.3,51107,1.03,0.09,0.87,mildly_dehydrated
2025-04-19 13:41:00,-73.2,52776,0.98,0.07,0.89,hydrated
2025-04-19 13:42:00,-117.68,50181,1.11,0.07,0.7,mildly_dehydrated
2025-04-19 13:43:00,-94.85,53114,1.06,0.06,0.83,hydrated
2025-04-19 13:44:00,-70.81,52612,1.03,0.04,0.81,hydrated
2025-04-19 13:45:00,-170.63,46711,1.02,0.05,0.81,dehydrated
2025-04-19 13:46:00,-103.1,51302,0.97,0.07,0.91,mildly_dehydrated
2025-04-19 13:47:00,-94.38,53792,0.9,0.04,0.89,hydrated
2025-04-19 13:48:00,-76.57,55361,1.05,0.06,0.83,hydrated
2025-04-19 13:49:00,-104.61,49452,1.11,0.07,0.78,mildly_dehydrated
2025-04-19 13:50:00,-127.2,49377,1.05,0.09,0.89,mildly_dehydrated
2025-04-19 13:51:00,-130.29,50708,0.95,0.07,0.85,mildly_dehydrated
2025-04-19 13:52:00,-177.11,47714,0.99,0.1,0.82,dehydrated
2025-04-19 13:53:00,-148.99,50095,0.93,0.14,0.88,mildly_dehydrated
2025-04-19 13:54:00,-70.78,55645,0.98,0.05,0.77,hydrated
2025-04-19 13:55:00,-110.08,50096,0.95,0.09,0.86,mildly_dehydrated
2025-04-19 13:56:00,-75.82,52528,0.97,0.1,0.84,hydrated
2025-04-19 13:57:00,-125.64,49421,1.0,0.09,0.81,mildly_dehydrated
2025-04-19 13:58:00,-111.53,48979,0.93,0.09,0.83,mildly_dehydrated
2025-04-19 13:59:00,-119.39,48666,0.98,0.12,0.88,mildly_dehydrated
2025-04-19 14:00:00,-220.2,42210,0.96,0.09,0.84,dehydrated
2025-04-19 14:01:00,-86.41,54051,1.07,0.05,0.89,hydrated
2025-04-19 14:02:00,-237.84,45336,0.97,0.03,0.85,dehydrated
2025-04-19 14:03:00,-118.99,50176,1.11,0.09,0.89,mildly_dehydrated
2025-04-19 14:04:00,-83.97,54715,0.99,0.09,0.91,hydrated
2025-04-19 14:05:00,-82.52,52284,0.98,0.09,0.88,hydrated
2025-04-19 14:06:00,-154.69,42324,0.93,0.11,0.82,dehydrated
2025-04-19 14:07:00,-83.12,53916,0.99,0.07,0.82,hydrated
2025-04-19 14:08:00,-113.1,51069,0.99,0.09,0.82,mildly_dehydrated
2025-04-19 14:09:00,-86.94,53607,0.98,0.11,0.92,hydrated
2025-04-19 14:10:00,-175.0,45059,0.99,0.07,0.85,dehydrated
2025-04-19 14:11:00,-74.49,53736,0.99,0.07,0.88,hydrated
2025-04-19 14:12:00,-187.0,47072,0.95,0.04,0.86,dehydrated
2025-04-19 14:13:00,-87.7,55963,0.99,0.12,0.8,hydrated
2025-04-19 14:14:00,-84.11,53286,0.98,0.08,0.87,hydrated
2025-04-19 14:15:00,-129.54,49016,1.06,0.08,0.88,mildly_dehydrated
2025-04-19 14:16:00,-122.61,50438,1.0,0.05,0.83,mildly_dehydrated
2025-04-19 14:17:00,-116.93,51645,0.97,0.04,0.83,mildly_dehydrated
2025-04-19 14:18:00,-80.54,55484,1.03,0.08,0.92,hydrated
2025-04-19 14:19:00,-95.8,53393,1.01,0.07,0.75,hydrated
2025-04-19 14:20:00,-72.13,55497,0.99,0.07,0.8,hydrated
2025-04-19 14:21:00,-188.52,47416,0.95,0.07,0.86,dehydrated
2025-04-19 14:22:00,-74.86,54100,1.01,0.04,0.92,hydrated
2025-04-19 14:23:00,-139.01,49473,1.02,0.08,0.85,mildly_dehydrated
2025-04-19 14:24:00,-86.68,55020,0.96,0.09,0.89,hydrated
2025-04-19 14:25:00,-202.48,47670,1.01,0.07,0.9,dehydrated
2025-04-19 14:26:00,-211.76,47607,1.07,0.02,0.93,dehydrated
2025-04-19 14:27:00,-202.95,42287,0.91,0.07,0.89,dehydrated
2025-04-19 14:28:00,-82.33,52556,0.97,0.08,0.85,hydrated
2025-04-19 14:29:00,-229.54,43089,1.0,0.08,0.89,dehydrated
2025-04-19 14:30:00,-94.35,53141,1.03,0.07,0.88,hydrated
2025-04-19 14:31:00,-86.82,53191,0.95,0.05,0.85,hydrated
2025-04-19 14:32:00,-110.07,48973,0.99,0.07,0.86,mildly_dehydrated
2025-04-19 14:33:00,-70.96,53911,1.01,0.05,0.91,hydrated
2025-04-19 14:34:00,-94.47,53772,1.01,0.05,0.88,hydrated
2025-04-19 14:35:00,-80.13,52464,1.11,0.03,0.87,hydrated
2025-04-19 14:36:00,-155.98,46572,0.96,0.06,0.81,dehydrated
2025-04-19 14:37:00,-84.73,55551,1.04,0.05,0.91,hydrated
2025-04-19 14:38:00,-88.83,53822,1.02,0.05,0.89,hydrated
2025-04-19 14:39:00,-174.34,45663,0.98,0.05,0.83,dehydrated
2025-04-19 14:40:00,-172.38,44918,0.97,0.06,0.87,dehydrated
2025-04-19 14:41:00,-138.55,50106,0.97,0.11,0.8,mildly_dehydrated
2025-04-19 14:42:00,-106.14,51470,0.98,0.07,0.93,mildly_dehydrated
2025-04-19 14:43:00,-83.27,54605,0.93,0.08,0.81,hydrated
2025-04-19 14:44:00,-94.52,55002,1.06,0.05,0.85,hydrated
2025-04-19 14:45:00,-179.5,43361,0.97,0.08,0.9,dehydrated
2025-04-19 14:46:00,-82.37,53414,1.13,0.06,0.93,hydrated
2025-04-19 14:47:00,-206.63,43213,0.99,0.09,0.82,dehydrated
2025-04-19 14:48:00,-76.18,52809,1.0,0.08,0.86,hydrated
2025-04-19 14:49:00,-78.33,52340,1.02,0.05,0.9,hydrated
2025-04-19 14:50:00,-171.33,44033,0.99,0.07,0.83,dehydrated
2025-04-19 14:51:00,-129.58,49394,0.95,0.06,0.86,mildly_dehydrated
2025-04-19 14:52:00,-132.44,51348,0.96,0.04,0.87,mildly_dehydrated
2025-04-19 14:53:00,-80.67,55030,1.07,0.08,0.92,hydrated
2025-04-19 14:54:00,-105.51,50801,0.98,0.04,0.82,mildly_dehydrated
2025-04-19 14:55:00,-102.27,48514,1.0,0.07,0.93,mildly_dehydrated
2025-04-19 14:56:00,-148.72,51698,1.0,0.09,0.83,mildly_dehydrated
2025-04-19 14:57:00,-89.1,53021,0.98,0.08,0.85,hydrated
2025-04-19 14:58:00,-121.25,51559,0.98,0.11,0.85,mildly_dehydrated
2025-04-19 14:59:00,-106.57,49166,1.06,0.09,0.86,mildly_dehydrated
2025-04-19 15:00:00,-71.87,52214,0.88,0.07,0.9,hydrated
2025-04-19 15:01:00,-221.94,45340,1.03,0.06,0.87,dehydrated
2025-04-19 15:02:00,-168.59,45636,0.99,0.08,0.85,dehydrated
2025-04-19 15:03:00,-145.71,51878,0.95,0.02,0.87,mildly_dehydrated
2025-04-19 15:04:00,-98.02,54488,0.92,0.08,0.84,hydrated
2025-04-19 15:05:00,-86.51,54175,1.03,0.06,0.84,hydrated
2025-04-19 15:06:00,-88.38,54400,1.1,0.07,0.85,hydrated
2025-04-19 15:07:00,-168.08,42479,0.99,0.06,0.89,dehydrated
2025-04-19 15:08:00,-81.63,52611,0.98,0.05,0.95,hydrated
2025-04-19 15:09:00,-76.3,54624,1.02,0.04,0.92,hydrated
2025-04-19 15:10:00,-85.79,53658,0.98,0.08,0.86,hydrated
2025-04-19 15:11:00,-74.23,52306,0.99,0.07,0.81,hydrated
2025-04-19 15:12:00,-189.08,43649,1.03,0.1,0.82,dehydrated
2025-04-19 15:13:00,-166.55,44521,1.03,0.09,0.86,dehydrated
2025-04-19 15:14:00,-74.09,53486,1.03,0.06,0.8,hydrated
2025-04-19 15:15:00,-159.56,43188,0.99,0.1,0.9,dehydrated
2025-04-19 15:16:00,-90.67,53280,1.06,0.05,0.87,hydrated
2025-04-19 15:17:00,-138.83,48323,0.97,0.1,0.82,mildly_dehydrated
2025-04-19 15:18:00,-83.29,55411,1.01,0.03,0.76,hydrated
2025-04-19 15:19:00,-160.85,42995,0.99,0.07,0.8,dehydrated
2025-04-19 15:20:00,-117.13,48778,1.03,0.07,0.88,mildly_dehydrated
2025-04-19 15:21:00,-112.99,49792,0.94,0.07,0.86,mildly_dehydrated
2025-04-19 15:22:00,-86.26,54277,1.04,0.1,0.84,hydrated
2025-04-19 15:23:00,-91.0,52855,1.04,0.08,0.88,hydrated
2025-04-19 15:24:00,-80.18,54458,1.0,0.09,0.84,hydrated
2025-04-19 15:25:00,-103.66,50794,1.05,0.08,0.79,mildly_dehydrated
2025-04-19 15:26:00,-84.01,52551,0.92,0.09,0.88,hydrated
2025-04-19 15:27:00,-79.72,53427,1.02,0.11,0.86,hydrated
2025-04-19 15:28:00,-71.19,53014,1.03,0.07,0.87,hydrated
2025-04-19 15:29:00,-78.92,52168,0.99,0.07,0.89,hydrated
2025-04-19 15:30:00,-86.19,54265,0.99,0.05,0.91,hydrated
2025-04-19 15:31:00,-76.04,55780,0.97,0.04,0.88,hydrated
2025-04-19 15:32:00,-157.59,46651,1.09,0.08,0.86,dehydrated
2025-04-19 15:33:00,-213.16,46278,1.02,0.07,0.83,dehydrated
2025-04-19 15:34:00,-87.81,52667,1.06,0.08,0.88,hydrated
2025-04-19 15:35:00,-94.99,54870,1.01,0.06,0.86,hydrated
2025-04-19 15:36:00,-74.16,55252,0.99,0.06,0.98,hydrated
2025-04-19 15:37:00,-136.62,51646,1.05,0.06,0.84,mildly_dehydrated
2025-04-19 15:38:00,-90.99,54124,0.92,0.06,0.86,hydrated
2025-04-19 15:39:00,-100.19,49318,0.99,0.1,0.79,mildly_dehydrated
2025-04-19 15:40:00,-78.45,53568,1.01,0.09,0.93,hydrated
2025-04-19 15:41:00,-154.72,46767,0.97,0.07,0.84,dehydrated
2025-04-19 15:42:00,-85.88,53258,1.04,0.08,0.87,hydrated
2025-04-19 15:43:00,-77.0,53448,0.98,0.06,0.86,hydrated
2025-04-19 15:44:00,-76.32,54129,1.05,0.04,0.8,hydrated
2025-04-19 15:45:00,-148.48,49734,1.03,0.09,0.86,mildly_dehydrated
2025-04-19 15:46:00,-103.59,50115,0.98,0.1,0.82,mildly_dehydrated
2025-04-19 15:47:00,-131.45,50536,1.03,0.06,0.9,mildly_dehydrated
